"date","version","downloads"
"2026-07-10","1.12.2",14049
"2026-07-10","1.12.3",11356
"2026-07-10","1.12.4",62014
"2026-07-10","1.13.0",18600
"2026-07-10","1.13.1",24078
"2026-07-10","1.14.0",21051
"2026-07-10","1.14.1",22993
"2026-07-10","1.15.0",19174
"2026-07-10","1.16.0",49834
"2026-07-10","1.17.0",28014
"2026-07-10","1.18.0",61077
"2026-07-10","1.19.0",80924
"2026-07-10","1.2.0",2864
"2026-07-10","1.2.0rc1",6
"2026-07-10","1.2.1",2368
"2026-07-10","1.20.0",60698
"2026-07-10","1.21.0",61323
"2026-07-10","1.21.1",61879
"2026-07-10","1.21.2",62962
"2026-07-10","1.22.0",77333
"2026-07-10","1.23.0",81569
"2026-07-10","1.23.1",69683
"2026-07-10","1.23.2",60909
"2026-07-10","1.23.3",635986
"2026-07-10","1.24.0",200013
"2026-07-10","1.25.0",291694
"2026-07-10","1.26.0",1306509
"2026-07-10","1.27.0",510012
"2026-07-10","1.27.1",818345
"2026-07-10","1.27.2",392402
"2026-07-10","1.28.0",335178
"2026-07-10","1.28.1",4716343
"2026-07-10","1.3.0",3083
"2026-07-10","1.3.0rc1",2
"2026-07-10","1.4.0",2645
"2026-07-10","1.4.1",4462
"2026-07-10","1.5.0",4602
"2026-07-10","1.6.0",18925
"2026-07-10","1.7.0",2443
"2026-07-10","1.7.1",2840
"2026-07-10","1.8.0",4432
"2026-07-10","1.8.1",10268
"2026-07-10","1.9.0",8880
"2026-07-10","1.9.1",9826
"2026-07-10","1.9.2",9706
"2026-07-10","1.9.3",8894
"2026-07-10","1.9.4",33845
"2026-07-10","2.0.0a1",467
"2026-07-10","2.0.0a2",675
"2026-07-10","2.0.0a3",1208
"2026-07-10","2.0.0b1",16791
"2026-07-11","0.9.1",1350
"2026-07-11","1.0.0",960
"2026-07-11","1.1.0",536
"2026-07-11","1.1.1",596
"2026-07-11","1.1.2",1434
"2026-07-11","1.1.3",2471
"2026-07-11","1.10.0",4987
"2026-07-11","1.10.1",11549
"2026-07-11","1.11.0",8302
"2026-07-11","1.12.0",15217
"2026-07-11","1.12.1",26756
"2026-07-11","1.12.2",8039
"2026-07-11","1.12.3",5875
"2026-07-11","1.12.4",32853
"2026-07-11","1.13.0",11375
"2026-07-11","1.13.1",15427
"2026-07-11","1.14.0",14344
"2026-07-11","1.14.1",15106
"2026-07-11","1.15.0",11823
"2026-07-11","1.16.0",41356
"2026-07-11","1.17.0",17585
"2026-07-11","1.18.0",47812
"2026-07-11","1.19.0",54417
"2026-07-11","1.2.0",2211
"2026-07-11","1.2.0rc1",4
"2026-07-11","1.2.1",1667
"2026-07-11","1.20.0",46739
"2026-07-11","1.21.0",47109
"2026-07-11","1.21.1",48330
"2026-07-11","1.21.2",49149
"2026-07-11","1.22.0",59764
"2026-07-11","1.23.0",59821
"2026-07-11","1.23.1",53239
"2026-07-11","1.23.2",47836
"2026-07-11","1.23.3",395690
"2026-07-11","1.24.0",147201
"2026-07-11","1.25.0",207097
"2026-07-11","1.26.0",841153
"2026-07-11","1.27.0",326021
"2026-07-11","1.27.1",602272
"2026-07-11","1.27.2",255706
"2026-07-11","1.28.0",307360
"2026-07-11","1.28.1",3978008
"2026-07-11","1.3.0",2594
"2026-07-11","1.4.0",1607
"2026-07-11","1.4.1",3560
"2026-07-11","1.5.0",5284
"2026-07-11","1.6.0",13042
"2026-07-11","1.7.0",1666
"2026-07-11","1.7.1",2143
"2026-07-11","1.8.0",2800
"2026-07-11","1.8.1",7103
"2026-07-11","1.9.0",6412
"2026-07-11","1.9.1",7062
"2026-07-11","1.9.2",6073
"2026-07-11","1.9.3",6719
"2026-07-11","1.9.4",19418
"2026-07-11","2.0.0a1",62
"2026-07-11","2.0.0a2",1795
"2026-07-11","2.0.0a3",325
"2026-07-11","2.0.0b1",10409
"2026-07-12","0.9.1",1276
"2026-07-12","1.0.0",1475
"2026-07-12","1.1.0",555
"2026-07-12","1.1.1",579
"2026-07-12","1.1.2",1255
"2026-07-12","1.1.3",1175
"2026-07-12","1.10.0",4835
"2026-07-12","1.10.1",10610
"2026-07-12","1.11.0",6733
"2026-07-12","1.12.0",16128
"2026-07-12","1.12.1",28761
"2026-07-12","1.12.2",9297
"2026-07-12","1.12.3",5432
"2026-07-12","1.12.4",32243
"2026-07-12","1.13.0",10759
"2026-07-12","1.13.1",13506
"2026-07-12","1.14.0",13644
"2026-07-12","1.14.1",14648
"2026-07-12","1.15.0",10832
"2026-07-12","1.16.0",40412
"2026-07-12","1.17.0",17073
"2026-07-12","1.18.0",41888
"2026-07-12","1.19.0",45456
"2026-07-12","1.2.0",1565
"2026-07-12","1.2.0rc1",5
"2026-07-12","1.2.1",989
"2026-07-12","1.20.0",41138
"2026-07-12","1.21.0",41506
"2026-07-12","1.21.1",43017
"2026-07-12","1.21.2",43025
"2026-07-12","1.22.0",51585
"2026-07-12","1.23.0",52713
"2026-07-12","1.23.1",47363
"2026-07-12","1.23.2",42681
"2026-07-12","1.23.3",333206
"2026-07-12","1.24.0",140891
"2026-07-12","1.25.0",192674
"2026-07-12","1.26.0",811209
"2026-07-12","1.27.0",294168
"2026-07-12","1.27.1",647960
"2026-07-12","1.27.2",244840
"2026-07-12","1.28.0",206465
"2026-07-12","1.28.1",4236526
"2026-07-12","1.3.0",1680
"2026-07-12","1.3.0rc1",3
"2026-07-12","1.4.0",974
"2026-07-12","1.4.1",2807
"2026-07-12","1.5.0",2601
"2026-07-12","1.6.0",12748
"2026-07-12","1.7.0",984
"2026-07-12","1.7.1",1398
"2026-07-12","1.8.0",2172
"2026-07-12","1.8.1",6191
"2026-07-12","1.9.0",5908
"2026-07-12","1.9.1",6485
"2026-07-12","1.9.2",6127
"2026-07-12","1.9.3",4671
"2026-07-12","1.9.4",25208
"2026-07-12","2.0.0a1",133
"2026-07-12","2.0.0a2",138
"2026-07-12","2.0.0a3",359
"2026-07-12","2.0.0b1",10862
"2026-07-13","0.9.1",2803
"2026-07-13","1.0.0",1841
"2026-07-13","1.1.0",985
"2026-07-13","1.1.1",1084
"2026-07-13","1.1.2",1842
"2026-07-13","1.1.3",1336
"2026-07-13","1.10.0",9073
"2026-07-13","1.10.1",17432
"2026-07-13","1.11.0",12497
"2026-07-13","1.12.0",20968
"2026-07-13","1.12.1",26219
"2026-07-13","1.12.2",16039
"2026-07-13","1.12.3",10054
"2026-07-13","1.12.4",61065
"2026-07-13","1.13.0",18882
"2026-07-13","1.13.1",25773
"2026-07-13","1.14.0",21890
"2026-07-13","1.14.1",23797
"2026-07-13","1.15.0",20793
"2026-07-13","1.16.0",63085
"2026-07-13","1.17.0",30521
"2026-07-13","1.18.0",53751
"2026-07-13","1.19.0",73872
"2026-07-13","1.2.0",2053
"2026-07-13","1.2.0rc1",13
"2026-07-13","1.2.1",1348
"2026-07-13","1.20.0",55022
"2026-07-13","1.21.0",55948
"2026-07-13","1.21.1",55429
"2026-07-13","1.21.2",56561
"2026-07-13","1.22.0",72170
"2026-07-13","1.23.0",76152
"2026-07-13","1.23.1",62584
"2026-07-13","1.23.2",55630
"2026-07-13","1.23.3",600964
"2026-07-13","1.24.0",179522
"2026-07-13","1.25.0",294488
"2026-07-13","1.26.0",1304634
"2026-07-13","1.27.0",531015
"2026-07-13","1.27.1",831578
"2026-07-13","1.27.2",399645
"2026-07-13","1.28.0",366445
"2026-07-13","1.28.1",5200289
"2026-07-13","1.3.0",2317
"2026-07-13","1.3.0rc1",10
"2026-07-13","1.4.0",2046
"2026-07-13","1.4.1",2921
"2026-07-13","1.5.0",4425
"2026-07-13","1.6.0",18459
"2026-07-13","1.7.0",1452
"2026-07-13","1.7.1",1900
"2026-07-13","1.8.0",3475
"2026-07-13","1.8.1",8970
"2026-07-13","1.9.0",10330
"2026-07-13","1.9.1",9345
"2026-07-13","1.9.2",14815
"2026-07-13","1.9.3",9183
"2026-07-13","1.9.4",43701
"2026-07-13","2.0.0a1",317
"2026-07-13","2.0.0a2",381
"2026-07-13","2.0.0a3",1131
"2026-07-13","2.0.0b1",17687
"2026-07-14","0.9.1",3049
"2026-07-14","1.0.0",1598
"2026-07-14","1.1.0",716
"2026-07-14","1.1.1",1237
"2026-07-14","1.1.2",1622
"2026-07-14","1.1.3",1355
"2026-07-14","1.10.0",8266
"2026-07-14","1.10.1",18832
"2026-07-14","1.11.0",12210
"2026-07-14","1.12.0",21141
"2026-07-14","1.12.1",23327
"2026-07-14","1.12.2",15493
"2026-07-14","1.12.3",9240
"2026-07-14","1.12.4",62863
"2026-07-14","1.13.0",17923
"2026-07-14","1.13.1",25470
"2026-07-14","1.14.0",20705
"2026-07-14","1.14.1",22289
"2026-07-14","1.15.0",19714
"2026-07-14","1.16.0",59229
"2026-07-14","1.17.0",28968
"2026-07-14","1.18.0",50347
"2026-07-14","1.19.0",70896
"2026-07-14","1.2.0",1941
"2026-07-14","1.2.0rc1",20
"2026-07-14","1.2.1",1243
"2026-07-14","1.20.0",52242
"2026-07-14","1.21.0",53291
"2026-07-14","1.21.1",52898
"2026-07-14","1.21.2",52945
"2026-07-14","1.22.0",71013
"2026-07-14","1.23.0",69518
"2026-07-14","1.23.1",60695
"2026-07-14","1.23.2",53303
"2026-07-14","1.23.3",684356
"2026-07-14","1.24.0",167242
"2026-07-14","1.25.0",301252
"2026-07-14","1.26.0",1491716
"2026-07-14","1.27.0",545140
"2026-07-14","1.27.1",856835
"2026-07-14","1.27.2",388501
"2026-07-14","1.28.0",358591
"2026-07-14","1.28.1",4970592
"2026-07-14","1.3.0",2123
"2026-07-14","1.3.0rc1",5
"2026-07-14","1.4.0",1898
"2026-07-14","1.4.1",3318
"2026-07-14","1.5.0",8875
"2026-07-14","1.6.0",18528
"2026-07-14","1.7.0",1371
"2026-07-14","1.7.1",1671
"2026-07-14","1.8.0",3316
"2026-07-14","1.8.1",9522
"2026-07-14","1.9.0",8622
"2026-07-14","1.9.1",8475
"2026-07-14","1.9.2",16202
"2026-07-14","1.9.3",8255
"2026-07-14","1.9.4",44492
"2026-07-14","2.0.0a1",466
"2026-07-14","2.0.0a2",598
"2026-07-14","2.0.0a3",1384
"2026-07-14","2.0.0b1",13589
"2026-07-14","2.0.0b2",3047
"2026-07-15","0.9.1",2975
"2026-07-15","1.0.0",2299
"2026-07-15","1.1.0",754
"2026-07-15","1.1.1",1345
"2026-07-15","1.1.2",1621
"2026-07-15","1.1.3",1323
"2026-07-15","1.10.0",7725
"2026-07-15","1.10.1",16502
"2026-07-15","1.11.0",10223
"2026-07-15","1.12.0",18070
"2026-07-15","1.12.1",20457
"2026-07-15","1.12.2",14092
"2026-07-15","1.12.3",8590
"2026-07-15","1.12.4",62959
"2026-07-15","1.13.0",16696
"2026-07-15","1.13.1",24400
"2026-07-15","1.14.0",19491
"2026-07-15","1.14.1",20986
"2026-07-15","1.15.0",18396
"2026-07-15","1.16.0",53503
"2026-07-15","1.17.0",28936
"2026-07-15","1.18.0",50534
"2026-07-15","1.19.0",73201
"2026-07-15","1.2.0",1794
"2026-07-15","1.2.0rc1",12
"2026-07-15","1.2.1",1614
"2026-07-15","1.20.0",52167
"2026-07-15","1.21.0",56062
"2026-07-15","1.21.1",52628
"2026-07-15","1.21.2",52895
"2026-07-15","1.22.0",78854
"2026-07-15","1.23.0",73142
"2026-07-15","1.23.1",60077
"2026-07-15","1.23.2",52229
"2026-07-15","1.23.3",671119
"2026-07-15","1.24.0",170091
"2026-07-15","1.25.0",310561
"2026-07-15","1.26.0",1542460
"2026-07-15","1.27.0",551484
"2026-07-15","1.27.1",790353
"2026-07-15","1.27.2",393412
"2026-07-15","1.28.0",296216
"2026-07-15","1.28.1",5238246
"2026-07-15","1.3.0",1945
"2026-07-15","1.3.0rc1",14
"2026-07-15","1.4.0",1832
"2026-07-15","1.4.1",3122
"2026-07-15","1.5.0",5205
"2026-07-15","1.6.0",18345
"2026-07-15","1.7.0",1461
"2026-07-15","1.7.1",1914
"2026-07-15","1.8.0",3505
"2026-07-15","1.8.1",9948
"2026-07-15","1.9.0",9620
"2026-07-15","1.9.1",8394
"2026-07-15","1.9.2",15503
"2026-07-15","1.9.3",7406
"2026-07-15","1.9.4",46056
"2026-07-15","2.0.0a1",342
"2026-07-15","2.0.0a2",478
"2026-07-15","2.0.0a3",835
"2026-07-15","2.0.0b1",6052
"2026-07-15","2.0.0b2",12545
"2026-07-16","0.9.1",3081
"2026-07-16","1.0.0",1917
"2026-07-16","1.1.0",825
"2026-07-16","1.1.1",1290
"2026-07-16","1.1.2",1715
"2026-07-16","1.1.3",1352
"2026-07-16","1.10.0",6694
"2026-07-16","1.10.1",14469
"2026-07-16","1.11.0",11030
"2026-07-16","1.12.0",14897
"2026-07-16","1.12.1",22789
"2026-07-16","1.12.2",14408
"2026-07-16","1.12.3",7617
"2026-07-16","1.12.4",61038
"2026-07-16","1.13.0",16858
"2026-07-16","1.13.1",23574
"2026-07-16","1.14.0",19528
"2026-07-16","1.14.1",22043
"2026-07-16","1.15.0",18508
"2026-07-16","1.16.0",53182
"2026-07-16","1.17.0",26817
"2026-07-16","1.18.0",45558
"2026-07-16","1.19.0",65413
"2026-07-16","1.2.0",1916
"2026-07-16","1.2.0rc1",5
"2026-07-16","1.2.1",1543
"2026-07-16","1.20.0",48350
"2026-07-16","1.21.0",48732
"2026-07-16","1.21.1",47976
"2026-07-16","1.21.2",48691
"2026-07-16","1.22.0",74752
"2026-07-16","1.23.0",69307
"2026-07-16","1.23.1",54188
"2026-07-16","1.23.2",48430
"2026-07-16","1.23.3",686911
"2026-07-16","1.24.0",167219
"2026-07-16","1.25.0",295688
"2026-07-16","1.26.0",1375540
"2026-07-16","1.27.0",548307
"2026-07-16","1.27.1",712113
"2026-07-16","1.27.2",410238
"2026-07-16","1.28.0",300865
"2026-07-16","1.28.1",5083817
"2026-07-16","1.3.0",1926
"2026-07-16","1.3.0rc1",7
"2026-07-16","1.4.0",2115
"2026-07-16","1.4.1",2869
"2026-07-16","1.5.0",6546
"2026-07-16","1.6.0",17373
"2026-07-16","1.7.0",1423
"2026-07-16","1.7.1",2017
"2026-07-16","1.8.0",3227
"2026-07-16","1.8.1",9612
"2026-07-16","1.9.0",8230
"2026-07-16","1.9.1",8018
"2026-07-16","1.9.2",10060
"2026-07-16","1.9.3",6804
"2026-07-16","1.9.4",41449
"2026-07-16","2.0.0a1",471
"2026-07-16","2.0.0a2",4046
"2026-07-16","2.0.0a3",802
"2026-07-16","2.0.0b1",6370
"2026-07-16","2.0.0b2",14873
"2026-07-17","0.9.1",2678
"2026-07-17","1.0.0",1562
"2026-07-17","1.1.0",719
"2026-07-17","1.1.1",1278
"2026-07-17","1.1.2",1556
"2026-07-17","1.1.3",1196
"2026-07-17","1.10.0",5777
"2026-07-17","1.10.1",13991
"2026-07-17","1.11.0",12281
"2026-07-17","1.12.0",20178
"2026-07-17","1.12.1",27926
"2026-07-17","1.12.2",10870
"2026-07-17","1.12.3",7146
"2026-07-17","1.12.4",56632
"2026-07-17","1.13.0",16355
"2026-07-17","1.13.1",23186
"2026-07-17","1.14.0",18314
"2026-07-17","1.14.1",20847
"2026-07-17","1.15.0",18162
"2026-07-17","1.16.0",52060
"2026-07-17","1.17.0",24406
"2026-07-17","1.18.0",42450
"2026-07-17","1.19.0",57281
"2026-07-17","1.2.0",1710
"2026-07-17","1.2.0rc1",6
"2026-07-17","1.2.1",997
"2026-07-17","1.20.0",45068
"2026-07-17","1.21.0",44910
"2026-07-17","1.21.1",43117
"2026-07-17","1.21.2",43027
"2026-07-17","1.22.0",71661
"2026-07-17","1.23.0",55995
"2026-07-17","1.23.1",49265
"2026-07-17","1.23.2",43162
"2026-07-17","1.23.3",656847
"2026-07-17","1.24.0",151647
"2026-07-17","1.25.0",268247
"2026-07-17","1.26.0",1330888
"2026-07-17","1.27.0",482805
"2026-07-17","1.27.1",613313
"2026-07-17","1.27.2",336333
"2026-07-17","1.28.0",306541
"2026-07-17","1.28.1",5501696
"2026-07-17","1.3.0",1871
"2026-07-17","1.3.0rc1",20
"2026-07-17","1.4.0",2420
"2026-07-17","1.4.1",2915
"2026-07-17","1.5.0",6625
"2026-07-17","1.6.0",15727
"2026-07-17","1.7.0",1435
"2026-07-17","1.7.1",1608
"2026-07-17","1.8.0",3050
"2026-07-17","1.8.1",8141
"2026-07-17","1.9.0",7711
"2026-07-17","1.9.1",7782
"2026-07-17","1.9.2",6969
"2026-07-17","1.9.3",7309
"2026-07-17","1.9.4",35254
"2026-07-17","2.0.0a1",281
"2026-07-17","2.0.0a2",1065
"2026-07-17","2.0.0a3",398
"2026-07-17","2.0.0b1",6213
"2026-07-17","2.0.0b2",11356
"2026-07-18","0.9.1",1258
"2026-07-18","1.0.0",1460
"2026-07-18","1.1.0",541
"2026-07-18","1.1.1",679
"2026-07-18","1.1.2",1464
"2026-07-18","1.1.3",829
"2026-07-18","1.10.0",3562
"2026-07-18","1.10.1",9468
"2026-07-18","1.11.0",5964
"2026-07-18","1.12.0",18574
"2026-07-18","1.12.1",16608
"2026-07-18","1.12.2",6629
"2026-07-18","1.12.3",5276
"2026-07-18","1.12.4",32879
"2026-07-18","1.13.0",12545
"2026-07-18","1.13.1",16863
"2026-07-18","1.14.0",15054
"2026-07-18","1.14.1",15887
"2026-07-18","1.15.0",13254
"2026-07-18","1.16.0",32740
"2026-07-18","1.17.0",17937
"2026-07-18","1.18.0",35552
"2026-07-18","1.19.0",40253
"2026-07-18","1.2.0",979
"2026-07-18","1.2.0rc1",4
"2026-07-18","1.2.1",675
"2026-07-18","1.20.0",38111
"2026-07-18","1.21.0",35827
"2026-07-18","1.21.1",36142
"2026-07-18","1.21.2",36359
"2026-07-18","1.22.0",55028
"2026-07-18","1.23.0",44719
"2026-07-18","1.23.1",39561
"2026-07-18","1.23.2",35017
"2026-07-18","1.23.3",371644
"2026-07-18","1.24.0",133642
"2026-07-18","1.25.0",183162
"2026-07-18","1.26.0",713870
"2026-07-18","1.27.0",266896
"2026-07-18","1.27.1",552380
"2026-07-18","1.27.2",217894
"2026-07-18","1.28.0",232628
"2026-07-18","1.28.1",4131436
"2026-07-18","1.3.0",1154
"2026-07-18","1.3.0rc1",7
"2026-07-18","1.4.0",933
"2026-07-18","1.4.1",2505
"2026-07-18","1.5.0",4122
"2026-07-18","1.6.0",13018
"2026-07-18","1.7.0",746
"2026-07-18","1.7.1",937
"2026-07-18","1.8.0",2060
"2026-07-18","1.8.1",6017
"2026-07-18","1.9.0",5304
"2026-07-18","1.9.1",5686
"2026-07-18","1.9.2",5245
"2026-07-18","1.9.3",3834
"2026-07-18","1.9.4",18945
"2026-07-18","2.0.0a1",65
"2026-07-18","2.0.0a2",77
"2026-07-18","2.0.0a3",87
"2026-07-18","2.0.0b1",2975
"2026-07-18","2.0.0b2",7361
"2026-07-19","0.9.1",1473
"2026-07-19","1.0.0",1045
"2026-07-19","1.1.0",568
"2026-07-19","1.1.1",561
"2026-07-19","1.1.2",1246
"2026-07-19","1.1.3",680
"2026-07-19","1.10.0",3578
"2026-07-19","1.10.1",10288
"2026-07-19","1.11.0",5767
"2026-07-19","1.12.0",18638
"2026-07-19","1.12.1",19101
"2026-07-19","1.12.2",8552
"2026-07-19","1.12.3",4786
"2026-07-19","1.12.4",37282
"2026-07-19","1.13.0",14835
"2026-07-19","1.13.1",17890
"2026-07-19","1.14.0",17532
"2026-07-19","1.14.1",18367
"2026-07-19","1.15.0",15011
"2026-07-19","1.16.0",43774
"2026-07-19","1.17.0",20517
"2026-07-19","1.18.0",34523
"2026-07-19","1.19.0",39802
"2026-07-19","1.2.0",1152
"2026-07-19","1.2.0rc1",3
"2026-07-19","1.2.1",601
"2026-07-19","1.20.0",35873
"2026-07-19","1.21.0",35612
"2026-07-19","1.21.1",36477
"2026-07-19","1.21.2",36471
"2026-07-19","1.22.0",55127
"2026-07-19","1.23.0",45917
"2026-07-19","1.23.1",39724
"2026-07-19","1.23.2",34795
"2026-07-19","1.23.3",331245
"2026-07-19","1.24.0",127649
"2026-07-19","1.25.0",188124
"2026-07-19","1.26.0",701099
"2026-07-19","1.27.0",268061
"2026-07-19","1.27.1",467089
"2026-07-19","1.27.2",225598
"2026-07-19","1.28.0",233859
"2026-07-19","1.28.1",3800398
"2026-07-19","1.3.0",1119
"2026-07-19","1.3.0rc1",6
"2026-07-19","1.4.0",646
"2026-07-19","1.4.1",2512
"2026-07-19","1.5.0",2391
"2026-07-19","1.6.0",11869
"2026-07-19","1.7.0",637
"2026-07-19","1.7.1",883
"2026-07-19","1.8.0",1717
"2026-07-19","1.8.1",5918
"2026-07-19","1.9.0",5200
"2026-07-19","1.9.1",5330
"2026-07-19","1.9.2",4920
"2026-07-19","1.9.3",5146
"2026-07-19","1.9.4",27526
"2026-07-19","2.0.0a1",84
"2026-07-19","2.0.0a2",110
"2026-07-19","2.0.0a3",210
"2026-07-19","2.0.0b1",996
"2026-07-19","2.0.0b2",11222
"2026-07-20","0.7.0",1
"2026-07-20","0.9.1",2666
"2026-07-20","1.0.0",1836
"2026-07-20","1.1.0",851
"2026-07-20","1.1.1",1333
"2026-07-20","1.1.2",1554
"2026-07-20","1.1.3",1493
"2026-07-20","1.10.0",5897
"2026-07-20","1.10.1",14865
"2026-07-20","1.11.0",9320
"2026-07-20","1.12.0",19464
"2026-07-20","1.12.1",22933
"2026-07-20","1.12.2",14506
"2026-07-20","1.12.3",7074
"2026-07-20","1.12.4",57720
"2026-07-20","1.13.0",16743
"2026-07-20","1.13.1",25146
"2026-07-20","1.14.0",19672
"2026-07-20","1.14.1",21064
"2026-07-20","1.15.0",17565
"2026-07-20","1.16.0",54674
"2026-07-20","1.17.0",24018
"2026-07-20","1.18.0",32987
"2026-07-20","1.19.0",45957
"2026-07-20","1.2.0",1751
"2026-07-20","1.2.0rc1",4
"2026-07-20","1.2.1",1255
"2026-07-20","1.20.0",35559
"2026-07-20","1.21.0",35838
"2026-07-20","1.21.1",36095
"2026-07-20","1.21.2",34943
"2026-07-20","1.22.0",61229
"2026-07-20","1.23.0",47238
"2026-07-20","1.23.1",40378
"2026-07-20","1.23.2",34209
"2026-07-20","1.23.3",587889
"2026-07-20","1.24.0",134156
"2026-07-20","1.25.0",252349
"2026-07-20","1.26.0",1121783
"2026-07-20","1.27.0",469220
"2026-07-20","1.27.1",682950
"2026-07-20","1.27.2",302048
"2026-07-20","1.28.0",279588
"2026-07-20","1.28.1",5585061
"2026-07-20","1.3.0",2175
"2026-07-20","1.3.0rc1",2
"2026-07-20","1.4.0",2307
"2026-07-20","1.4.1",3250
"2026-07-20","1.5.0",5075
"2026-07-20","1.6.0",16390
"2026-07-20","1.7.0",1428
"2026-07-20","1.7.1",1665
"2026-07-20","1.8.0",3422
"2026-07-20","1.8.1",9957
"2026-07-20","1.9.0",9336
"2026-07-20","1.9.1",8071
"2026-07-20","1.9.2",8008
"2026-07-20","1.9.3",7684
"2026-07-20","1.9.4",40051
"2026-07-20","2.0.0a1",230
"2026-07-20","2.0.0a2",262
"2026-07-20","2.0.0a3",409
"2026-07-20","2.0.0b1",3504
"2026-07-20","2.0.0b2",14067
"2026-07-21","0.9.1",3713
"2026-07-21","1.0.0",2116
"2026-07-21","1.1.0",756
"2026-07-21","1.1.1",1268
"2026-07-21","1.1.2",1789
"2026-07-21","1.1.3",1370
"2026-07-21","1.10.0",6023
"2026-07-21","1.10.1",15086
"2026-07-21","1.11.0",9598
"2026-07-21","1.12.0",20338
"2026-07-21","1.12.1",21829
"2026-07-21","1.12.2",14831
"2026-07-21","1.12.3",8057
"2026-07-21","1.12.4",57844
"2026-07-21","1.13.0",15294
"2026-07-21","1.13.1",23977
"2026-07-21","1.14.0",17877
"2026-07-21","1.14.1",20141
"2026-07-21","1.15.0",15604
"2026-07-21","1.16.0",50456
"2026-07-21","1.17.0",22081
"2026-07-21","1.18.0",35687
"2026-07-21","1.19.0",53630
"2026-07-21","1.2.0",2122
"2026-07-21","1.2.0rc1",4
"2026-07-21","1.2.1",1346
"2026-07-21","1.20.0",37816
"2026-07-21","1.21.0",41008
"2026-07-21","1.21.1",37297
"2026-07-21","1.21.2",37240
"2026-07-21","1.22.0",64213
"2026-07-21","1.23.0",53098
"2026-07-21","1.23.1",42495
"2026-07-21","1.23.2",38237
"2026-07-21","1.23.3",704118
"2026-07-21","1.24.0",154472
"2026-07-21","1.25.0",318129
"2026-07-21","1.26.0",1230899
"2026-07-21","1.27.0",490824
"2026-07-21","1.27.1",678073
"2026-07-21","1.27.2",324975
"2026-07-21","1.28.0",284259
"2026-07-21","1.28.1",5870065
"2026-07-21","1.3.0",2392
"2026-07-21","1.3.0rc1",5
"2026-07-21","1.4.0",2147
"2026-07-21","1.4.1",2816
"2026-07-21","1.5.0",3460
"2026-07-21","1.6.0",17751
"2026-07-21","1.7.0",1628
"2026-07-21","1.7.1",2047
"2026-07-21","1.8.0",3627
"2026-07-21","1.8.1",9929
"2026-07-21","1.9.0",8388
"2026-07-21","1.9.1",8605
"2026-07-21","1.9.2",8312
"2026-07-21","1.9.3",7267
"2026-07-21","1.9.4",41925
"2026-07-21","2.0.0a1",361
"2026-07-21","2.0.0a2",512
"2026-07-21","2.0.0a3",729
"2026-07-21","2.0.0b1",3628
"2026-07-21","2.0.0b2",14445
"2026-07-22","0.9.1",3572
"2026-07-22","1.0.0",1753
"2026-07-22","1.1.0",768
"2026-07-22","1.1.1",1273
"2026-07-22","1.1.2",1526
"2026-07-22","1.1.3",1192
"2026-07-22","1.10.0",5980
"2026-07-22","1.10.1",15334
"2026-07-22","1.11.0",9629
"2026-07-22","1.12.0",21138
"2026-07-22","1.12.1",20083
"2026-07-22","1.12.2",13550
"2026-07-22","1.12.3",7690
"2026-07-22","1.12.4",61076
"2026-07-22","1.13.0",17483
"2026-07-22","1.13.1",26179
"2026-07-22","1.14.0",19941
"2026-07-22","1.14.1",22801
"2026-07-22","1.15.0",18062
"2026-07-22","1.16.0",54378
"2026-07-22","1.17.0",26884
"2026-07-22","1.18.0",41031
"2026-07-22","1.19.0",61764
"2026-07-22","1.2.0",2283
"2026-07-22","1.2.0rc1",13
"2026-07-22","1.2.1",1297
"2026-07-22","1.20.0",44370
"2026-07-22","1.21.0",48288
"2026-07-22","1.21.1",43561
"2026-07-22","1.21.2",43415
"2026-07-22","1.22.0",69783
"2026-07-22","1.23.0",57853
"2026-07-22","1.23.1",47737
"2026-07-22","1.23.2",42959
"2026-07-22","1.23.3",681930
"2026-07-22","1.24.0",160836
"2026-07-22","1.25.0",322007
"2026-07-22","1.26.0",1405346
"2026-07-22","1.27.0",486634
"2026-07-22","1.27.1",573941
"2026-07-22","1.27.2",344571
"2026-07-22","1.28.0",295756
"2026-07-22","1.28.1",5897721
"2026-07-22","1.3.0",1912
"2026-07-22","1.3.0rc1",15
"2026-07-22","1.4.0",2087
"2026-07-22","1.4.1",2638
"2026-07-22","1.5.0",2768
"2026-07-22","1.6.0",18880
"2026-07-22","1.7.0",1259
"2026-07-22","1.7.1",1677
"2026-07-22","1.8.0",3443
"2026-07-22","1.8.1",9124
"2026-07-22","1.9.0",9439
"2026-07-22","1.9.1",8226
"2026-07-22","1.9.2",7180
"2026-07-22","1.9.3",7222
"2026-07-22","1.9.4",44609
"2026-07-22","2.0.0a1",1047
"2026-07-22","2.0.0a2",1217
"2026-07-22","2.0.0a3",1268
"2026-07-22","2.0.0b1",4670
"2026-07-22","2.0.0b2",18116
"2026-07-23","0.9.1",3312
"2026-07-23","1.0.0",1833
"2026-07-23","1.1.0",765
"2026-07-23","1.1.1",1366
"2026-07-23","1.1.2",1641
"2026-07-23","1.1.3",1559
"2026-07-23","1.10.0",6194
"2026-07-23","1.10.1",15385
"2026-07-23","1.11.0",9321
"2026-07-23","1.12.0",18703
"2026-07-23","1.12.1",13344
