"date","version","downloads"
"2026-02-01","1.23.2",26924
"2026-02-01","1.23.3",128795
"2026-02-01","1.24.0",26858
"2026-02-01","1.25.0",117238
"2026-02-01","1.26.0",1033238
"2026-02-01","1.3.0",999
"2026-02-01","1.3.0rc1",8
"2026-02-01","1.4.0",673
"2026-02-01","1.4.1",4255
"2026-02-01","1.5.0",1823
"2026-02-01","1.6.0",9485
"2026-02-01","1.7.0",3187
"2026-02-01","1.7.1",3174
"2026-02-01","1.8.0",3273
"2026-02-01","1.8.1",8988
"2026-02-01","1.9.0",3762
"2026-02-01","1.9.1",3669
"2026-02-01","1.9.2",4943
"2026-02-01","1.9.3",3667
"2026-02-01","1.9.4",22735
"2026-02-02","0.9.1",1437
"2026-02-02","1.0.0",1613
"2026-02-02","1.1.0",1001
"2026-02-02","1.1.1",911
"2026-02-02","1.1.2",1867
"2026-02-02","1.1.3",2913
"2026-02-02","1.10.0",5762
"2026-02-02","1.10.1",10894
"2026-02-02","1.11.0",15343
"2026-02-02","1.12.0",8618
"2026-02-02","1.12.1",7441
"2026-02-02","1.12.2",19622
"2026-02-02","1.12.3",12172
"2026-02-02","1.12.4",87292
"2026-02-02","1.13.0",18627
"2026-02-02","1.13.1",27723
"2026-02-02","1.14.0",18717
"2026-02-02","1.14.1",20260
"2026-02-02","1.15.0",20988
"2026-02-02","1.16.0",64496
"2026-02-02","1.17.0",19972
"2026-02-02","1.18.0",19983
"2026-02-02","1.19.0",37795
"2026-02-02","1.2.0",1452
"2026-02-02","1.2.0rc1",11
"2026-02-02","1.2.1",1646
"2026-02-02","1.20.0",25104
"2026-02-02","1.21.0",24021
"2026-02-02","1.21.1",21112
"2026-02-02","1.21.2",23117
"2026-02-02","1.22.0",58732
"2026-02-02","1.23.0",37520
"2026-02-02","1.23.1",31996
"2026-02-02","1.23.2",55782
"2026-02-02","1.23.3",261857
"2026-02-02","1.24.0",57149
"2026-02-02","1.25.0",205836
"2026-02-02","1.26.0",1686108
"2026-02-02","1.3.0",2020
"2026-02-02","1.3.0rc1",9
"2026-02-02","1.4.0",1237
"2026-02-02","1.4.1",6386
"2026-02-02","1.5.0",2563
"2026-02-02","1.6.0",15310
"2026-02-02","1.7.0",4896
"2026-02-02","1.7.1",5008
"2026-02-02","1.8.0",5426
"2026-02-02","1.8.1",13749
"2026-02-02","1.9.0",7974
"2026-02-02","1.9.1",5862
"2026-02-02","1.9.2",7081
"2026-02-02","1.9.3",6807
"2026-02-02","1.9.4",30639
"2026-02-03","0.9.1",1834
"2026-02-03","1.0.0",1635
"2026-02-03","1.1.0",929
"2026-02-03","1.1.1",855
"2026-02-03","1.1.2",1941
"2026-02-03","1.1.3",2846
"2026-02-03","1.10.0",7007
"2026-02-03","1.10.1",14456
"2026-02-03","1.11.0",19560
"2026-02-03","1.12.0",10056
"2026-02-03","1.12.1",9345
"2026-02-03","1.12.2",22906
"2026-02-03","1.12.3",13382
"2026-02-03","1.12.4",127944
"2026-02-03","1.13.0",19867
"2026-02-03","1.13.1",33544
"2026-02-03","1.14.0",21441
"2026-02-03","1.14.1",23292
"2026-02-03","1.15.0",23777
"2026-02-03","1.16.0",70294
"2026-02-03","1.17.0",23621
"2026-02-03","1.18.0",22655
"2026-02-03","1.19.0",44526
"2026-02-03","1.2.0",1437
"2026-02-03","1.2.0rc1",6
"2026-02-03","1.2.1",1408
"2026-02-03","1.20.0",30825
"2026-02-03","1.21.0",28515
"2026-02-03","1.21.1",28410
"2026-02-03","1.21.2",26396
"2026-02-03","1.22.0",68354
"2026-02-03","1.23.0",44951
"2026-02-03","1.23.1",40100
"2026-02-03","1.23.2",127499
"2026-02-03","1.23.3",310283
"2026-02-03","1.24.0",83358
"2026-02-03","1.25.0",237488
"2026-02-03","1.26.0",2134075
"2026-02-03","1.3.0",2500
"2026-02-03","1.3.0rc1",11
"2026-02-03","1.4.0",1233
"2026-02-03","1.4.1",7229
"2026-02-03","1.5.0",2838
"2026-02-03","1.6.0",15168
"2026-02-03","1.7.0",5790
"2026-02-03","1.7.1",6102
"2026-02-03","1.8.0",6744
"2026-02-03","1.8.1",15026
"2026-02-03","1.9.0",11987
"2026-02-03","1.9.1",6851
"2026-02-03","1.9.2",8789
"2026-02-03","1.9.3",8171
"2026-02-03","1.9.4",35266
"2026-02-04","0.9.1",2447
"2026-02-04","1.0.0",1819
"2026-02-04","1.1.0",1102
"2026-02-04","1.1.1",998
"2026-02-04","1.1.2",2036
"2026-02-04","1.1.3",3065
"2026-02-04","1.10.0",8246
"2026-02-04","1.10.1",16699
"2026-02-04","1.11.0",17566
"2026-02-04","1.12.0",11293
"2026-02-04","1.12.1",11081
"2026-02-04","1.12.2",23895
"2026-02-04","1.12.3",15669
"2026-02-04","1.12.4",113288
"2026-02-04","1.13.0",23711
"2026-02-04","1.13.1",34194
"2026-02-04","1.14.0",21616
"2026-02-04","1.14.1",28242
"2026-02-04","1.15.0",24816
"2026-02-04","1.16.0",69329
"2026-02-04","1.17.0",24204
"2026-02-04","1.18.0",23484
"2026-02-04","1.19.0",45939
"2026-02-04","1.2.0",1496
"2026-02-04","1.2.0rc1",12
"2026-02-04","1.2.1",1599
"2026-02-04","1.20.0",31673
"2026-02-04","1.21.0",29611
"2026-02-04","1.21.1",29359
"2026-02-04","1.21.2",27527
"2026-02-04","1.22.0",77202
"2026-02-04","1.23.0",46125
"2026-02-04","1.23.1",42119
"2026-02-04","1.23.2",84933
"2026-02-04","1.23.3",235699
"2026-02-04","1.24.0",83966
"2026-02-04","1.25.0",225329
"2026-02-04","1.26.0",1570101
"2026-02-04","1.3.0",2187
"2026-02-04","1.3.0rc1",9
"2026-02-04","1.4.0",1360
"2026-02-04","1.4.1",8797
"2026-02-04","1.5.0",2811
"2026-02-04","1.6.0",22530
"2026-02-04","1.7.0",7534
"2026-02-04","1.7.1",7774
"2026-02-04","1.8.0",8360
"2026-02-04","1.8.1",16620
"2026-02-04","1.9.0",12073
"2026-02-04","1.9.1",13410
"2026-02-04","1.9.2",12707
"2026-02-04","1.9.3",10287
"2026-02-04","1.9.4",39471
"2026-02-05","0.9.1",1917
"2026-02-05","1.0.0",1966
"2026-02-05","1.1.0",1088
"2026-02-05","1.1.1",967
"2026-02-05","1.1.2",1985
"2026-02-05","1.1.3",3792
"2026-02-05","1.10.0",6121
"2026-02-05","1.10.1",15017
"2026-02-05","1.11.0",14744
"2026-02-05","1.12.0",9512
"2026-02-05","1.12.1",9443
"2026-02-05","1.12.2",21911
"2026-02-05","1.12.3",16798
"2026-02-05","1.12.4",107204
"2026-02-05","1.13.0",22362
"2026-02-05","1.13.1",35934
"2026-02-05","1.14.0",21420
"2026-02-05","1.14.1",23451
"2026-02-05","1.15.0",24100
"2026-02-05","1.16.0",67057
"2026-02-05","1.17.0",23449
"2026-02-05","1.18.0",21735
"2026-02-05","1.19.0",42610
"2026-02-05","1.2.0",1375
"2026-02-05","1.2.0rc1",5
"2026-02-05","1.2.1",1644
"2026-02-05","1.20.0",28409
"2026-02-05","1.21.0",28707
"2026-02-05","1.21.1",25309
"2026-02-05","1.21.2",26353
"2026-02-05","1.22.0",66689
"2026-02-05","1.23.0",44668
"2026-02-05","1.23.1",38554
"2026-02-05","1.23.2",77315
"2026-02-05","1.23.3",339299
"2026-02-05","1.24.0",72920
"2026-02-05","1.25.0",220537
"2026-02-05","1.26.0",1513938
"2026-02-05","1.3.0",1832
"2026-02-05","1.3.0rc1",5
"2026-02-05","1.4.0",1377
"2026-02-05","1.4.1",5473
"2026-02-05","1.5.0",3104
"2026-02-05","1.6.0",20881
"2026-02-05","1.7.0",5757
"2026-02-05","1.7.1",5700
"2026-02-05","1.8.0",6639
"2026-02-05","1.8.1",14736
"2026-02-05","1.9.0",7920
"2026-02-05","1.9.1",13717
"2026-02-05","1.9.2",10900
"2026-02-05","1.9.3",8056
"2026-02-05","1.9.4",36239
"2026-02-06","0.9.1",2131
"2026-02-06","1.0.0",1950
"2026-02-06","1.1.0",1249
"2026-02-06","1.1.1",1140
"2026-02-06","1.1.2",2257
"2026-02-06","1.1.3",3174
"2026-02-06","1.10.0",5848
"2026-02-06","1.10.1",13734
"2026-02-06","1.11.0",15117
"2026-02-06","1.12.0",8909
"2026-02-06","1.12.1",8844
"2026-02-06","1.12.2",20286
"2026-02-06","1.12.3",13105
"2026-02-06","1.12.4",105593
"2026-02-06","1.13.0",20638
"2026-02-06","1.13.1",32154
"2026-02-06","1.14.0",20243
"2026-02-06","1.14.1",20558
"2026-02-06","1.15.0",21833
"2026-02-06","1.16.0",66187
"2026-02-06","1.17.0",22284
"2026-02-06","1.18.0",20455
"2026-02-06","1.19.0",39546
"2026-02-06","1.2.0",1566
"2026-02-06","1.2.0rc1",3
"2026-02-06","1.2.1",1767
"2026-02-06","1.20.0",26925
"2026-02-06","1.21.0",25710
"2026-02-06","1.21.1",22593
"2026-02-06","1.21.2",24603
"2026-02-06","1.22.0",78536
"2026-02-06","1.23.0",42958
"2026-02-06","1.23.1",33283
"2026-02-06","1.23.2",71092
"2026-02-06","1.23.3",306765
"2026-02-06","1.24.0",63881
"2026-02-06","1.25.0",207229
"2026-02-06","1.26.0",1564828
"2026-02-06","1.3.0",1773
"2026-02-06","1.3.0rc1",4
"2026-02-06","1.4.0",1512
"2026-02-06","1.4.1",7184
"2026-02-06","1.5.0",3959
"2026-02-06","1.6.0",19286
"2026-02-06","1.7.0",5416
"2026-02-06","1.7.1",5448
"2026-02-06","1.8.0",6044
"2026-02-06","1.8.1",14759
"2026-02-06","1.9.0",12810
"2026-02-06","1.9.1",12884
"2026-02-06","1.9.2",9273
"2026-02-06","1.9.3",7562
"2026-02-06","1.9.4",25848
"2026-02-07","0.9.1",1350
"2026-02-07","1.0.0",1082
"2026-02-07","1.1.0",690
"2026-02-07","1.1.1",598
"2026-02-07","1.1.2",1551
"2026-02-07","1.1.3",1420
"2026-02-07","1.10.0",2901
"2026-02-07","1.10.1",5860
"2026-02-07","1.11.0",7998
"2026-02-07","1.12.0",5171
"2026-02-07","1.12.1",3994
"2026-02-07","1.12.2",6401
"2026-02-07","1.12.3",6715
"2026-02-07","1.12.4",30040
"2026-02-07","1.13.0",10509
"2026-02-07","1.13.1",15765
"2026-02-07","1.14.0",10299
"2026-02-07","1.14.1",10775
"2026-02-07","1.15.0",10116
"2026-02-07","1.16.0",34603
"2026-02-07","1.17.0",10983
"2026-02-07","1.18.0",9784
"2026-02-07","1.19.0",17139
"2026-02-07","1.2.0",942
"2026-02-07","1.2.0rc1",4
"2026-02-07","1.2.1",1209
"2026-02-07","1.20.0",10552
"2026-02-07","1.21.0",11099
"2026-02-07","1.21.1",11455
"2026-02-07","1.21.2",11139
"2026-02-07","1.22.0",31199
"2026-02-07","1.23.0",19648
"2026-02-07","1.23.1",14895
"2026-02-07","1.23.2",31322
"2026-02-07","1.23.3",190797
"2026-02-07","1.24.0",30212
"2026-02-07","1.25.0",104480
"2026-02-07","1.26.0",1093147
"2026-02-07","1.3.0",1052
"2026-02-07","1.3.0rc1",6
"2026-02-07","1.4.0",758
"2026-02-07","1.4.1",6356
"2026-02-07","1.5.0",3249
"2026-02-07","1.6.0",11235
"2026-02-07","1.7.0",2696
"2026-02-07","1.7.1",2553
"2026-02-07","1.8.0",2998
"2026-02-07","1.8.1",8522
"2026-02-07","1.9.0",3491
"2026-02-07","1.9.1",4734
"2026-02-07","1.9.2",4294
"2026-02-07","1.9.3",3552
"2026-02-07","1.9.4",15192
"2026-02-08","0.9.1",887
"2026-02-08","1.0.0",1177
"2026-02-08","1.1.0",670
"2026-02-08","1.1.1",594
"2026-02-08","1.1.2",1483
"2026-02-08","1.1.3",1420
"2026-02-08","1.10.0",3046
"2026-02-08","1.10.1",5530
"2026-02-08","1.11.0",7397
"2026-02-08","1.12.0",5085
"2026-02-08","1.12.1",3777
"2026-02-08","1.12.2",7737
"2026-02-08","1.12.3",5977
"2026-02-08","1.12.4",25097
"2026-02-08","1.13.0",17638
"2026-02-08","1.13.1",15438
"2026-02-08","1.14.0",11097
"2026-02-08","1.14.1",10778
"2026-02-08","1.15.0",9956
"2026-02-08","1.16.0",36512
"2026-02-08","1.17.0",11245
"2026-02-08","1.18.0",9959
"2026-02-08","1.19.0",17805
"2026-02-08","1.2.0",999
"2026-02-08","1.2.0rc1",4
"2026-02-08","1.2.1",1387
"2026-02-08","1.20.0",12140
"2026-02-08","1.21.0",11550
"2026-02-08","1.21.1",12141
"2026-02-08","1.21.2",11727
"2026-02-08","1.22.0",31390
"2026-02-08","1.23.0",20308
"2026-02-08","1.23.1",17301
"2026-02-08","1.23.2",27024
"2026-02-08","1.23.3",182667
"2026-02-08","1.24.0",30667
"2026-02-08","1.25.0",95638
"2026-02-08","1.26.0",1014017
"2026-02-08","1.3.0",1123
"2026-02-08","1.3.0rc1",6
"2026-02-08","1.4.0",713
"2026-02-08","1.4.1",5223
"2026-02-08","1.5.0",2973
"2026-02-08","1.6.0",16480
"2026-02-08","1.7.0",3096
"2026-02-08","1.7.1",2913
"2026-02-08","1.8.0",3181
"2026-02-08","1.8.1",8678
"2026-02-08","1.9.0",3564
"2026-02-08","1.9.1",4711
"2026-02-08","1.9.2",4376
"2026-02-08","1.9.3",3843
"2026-02-08","1.9.4",27234
"2026-02-09","0.9.1",1738
"2026-02-09","1.0.0",1696
"2026-02-09","1.1.0",1095
"2026-02-09","1.1.1",983
"2026-02-09","1.1.2",2090
"2026-02-09","1.1.3",2656
"2026-02-09","1.10.0",5903
"2026-02-09","1.10.1",12533
"2026-02-09","1.11.0",14948
"2026-02-09","1.12.0",8508
"2026-02-09","1.12.1",8504
"2026-02-09","1.12.2",20072
"2026-02-09","1.12.3",12453
"2026-02-09","1.12.4",67469
"2026-02-09","1.13.0",31330
"2026-02-09","1.13.1",54775
"2026-02-09","1.14.0",21095
"2026-02-09","1.14.1",21717
"2026-02-09","1.15.0",21457
"2026-02-09","1.16.0",70152
"2026-02-09","1.17.0",23133
"2026-02-09","1.18.0",21597
"2026-02-09","1.19.0",44919
"2026-02-09","1.2.0",1479
"2026-02-09","1.2.0rc1",5
"2026-02-09","1.2.1",1796
"2026-02-09","1.20.0",29342
"2026-02-09","1.21.0",26889
"2026-02-09","1.21.1",24174
"2026-02-09","1.21.2",25560
"2026-02-09","1.22.0",59986
"2026-02-09","1.23.0",43476
"2026-02-09","1.23.1",33235
"2026-02-09","1.23.2",57485
"2026-02-09","1.23.3",347423
"2026-02-09","1.24.0",66136
"2026-02-09","1.25.0",208889
"2026-02-09","1.26.0",1860596
"2026-02-09","1.3.0",1984
"2026-02-09","1.3.0rc1",6
"2026-02-09","1.4.0",1418
"2026-02-09","1.4.1",3919
"2026-02-09","1.5.0",4250
"2026-02-09","1.6.0",16277
"2026-02-09","1.7.0",5246
"2026-02-09","1.7.1",5770
"2026-02-09","1.8.0",6134
"2026-02-09","1.8.1",13741
"2026-02-09","1.9.0",8532
"2026-02-09","1.9.1",11631
"2026-02-09","1.9.2",8665
"2026-02-09","1.9.3",8585
"2026-02-09","1.9.4",35890
"2026-02-10","0.9.1",2464
"2026-02-10","1.0.0",2309
"2026-02-10","1.1.0",1549
"2026-02-10","1.1.1",1532
"2026-02-10","1.1.2",2664
"2026-02-10","1.1.3",3991
"2026-02-10","1.10.0",7009
"2026-02-10","1.10.1",15182
"2026-02-10","1.11.0",18440
"2026-02-10","1.12.0",9778
"2026-02-10","1.12.1",10091
"2026-02-10","1.12.2",27876
"2026-02-10","1.12.3",14752
"2026-02-10","1.12.4",79510
"2026-02-10","1.13.0",32767
"2026-02-10","1.13.1",53366
"2026-02-10","1.14.0",22831
"2026-02-10","1.14.1",25443
"2026-02-10","1.15.0",26326
"2026-02-10","1.16.0",79037
"2026-02-10","1.17.0",27609
"2026-02-10","1.18.0",24265
"2026-02-10","1.19.0",48769
"2026-02-10","1.2.0",2099
"2026-02-10","1.2.0rc1",4
"2026-02-10","1.2.1",2213
"2026-02-10","1.20.0",35149
"2026-02-10","1.21.0",31840
"2026-02-10","1.21.1",27772
"2026-02-10","1.21.2",27955
"2026-02-10","1.22.0",74179
"2026-02-10","1.23.0",49874
"2026-02-10","1.23.1",39089
"2026-02-10","1.23.2",72066
"2026-02-10","1.23.3",371680
"2026-02-10","1.24.0",85665
"2026-02-10","1.25.0",257331
"2026-02-10","1.26.0",2101806
"2026-02-10","1.3.0",2341
"2026-02-10","1.3.0rc1",5
"2026-02-10","1.4.0",2118
"2026-02-10","1.4.1",4511
"2026-02-10","1.5.0",5539
"2026-02-10","1.6.0",17095
"2026-02-10","1.7.0",6343
"2026-02-10","1.7.1",6522
"2026-02-10","1.8.0",7318
"2026-02-10","1.8.1",16960
"2026-02-10","1.9.0",14497
"2026-02-10","1.9.1",13470
"2026-02-10","1.9.2",10901
"2026-02-10","1.9.3",9967
"2026-02-10","1.9.4",41151
"2026-02-11","0.7.0",1
"2026-02-11","0.9.1",3003
"2026-02-11","1.0.0",2610
"2026-02-11","1.1.0",1850
"2026-02-11","1.1.1",2290
"2026-02-11","1.1.2",2935
"2026-02-11","1.1.3",3804
"2026-02-11","1.10.0",6593
"2026-02-11","1.10.1",14322
"2026-02-11","1.11.0",16895
"2026-02-11","1.12.0",9366
"2026-02-11","1.12.1",9382
"2026-02-11","1.12.2",23488
"2026-02-11","1.12.3",17341
"2026-02-11","1.12.4",75921
"2026-02-11","1.13.0",71012
"2026-02-11","1.13.1",36740
"2026-02-11","1.14.0",21547
"2026-02-11","1.14.1",25143
"2026-02-11","1.15.0",24301
"2026-02-11","1.16.0",73627
"2026-02-11","1.17.0",25015
"2026-02-11","1.18.0",22136
"2026-02-11","1.19.0",47590
"2026-02-11","1.2.0",2363
"2026-02-11","1.2.0rc1",13
"2026-02-11","1.2.1",2501
"2026-02-11","1.20.0",33746
"2026-02-11","1.21.0",29682
"2026-02-11","1.21.1",24293
"2026-02-11","1.21.2",25893
"2026-02-11","1.22.0",59869
"2026-02-11","1.23.0",48899
"2026-02-11","1.23.1",37660
"2026-02-11","1.23.2",67263
"2026-02-11","1.23.3",289658
"2026-02-11","1.24.0",84930
"2026-02-11","1.25.0",241123
"2026-02-11","1.26.0",1944745
"2026-02-11","1.3.0",2864
"2026-02-11","1.3.0rc1",9
"2026-02-11","1.4.0",2322
"2026-02-11","1.4.1",3536
"2026-02-11","1.5.0",5356
"2026-02-11","1.6.0",19630
"2026-02-11","1.7.0",5885
"2026-02-11","1.7.1",7451
"2026-02-11","1.8.0",6906
"2026-02-11","1.8.1",16183
"2026-02-11","1.9.0",9052
"2026-02-11","1.9.1",12767
"2026-02-11","1.9.2",10368
"2026-02-11","1.9.3",8723
"2026-02-11","1.9.4",38089
"2026-02-12","0.9.1",3602
"2026-02-12","1.0.0",2829
"2026-02-12","1.1.0",2133
"2026-02-12","1.1.1",2396
"2026-02-12","1.1.2",3085
"2026-02-12","1.1.3",3960
"2026-02-12","1.10.0",6926
"2026-02-12","1.10.1",14302
"2026-02-12","1.11.0",15701
"2026-02-12","1.12.0",9837
"2026-02-12","1.12.1",9523
"2026-02-12","1.12.2",22453
"2026-02-12","1.12.3",12750
"2026-02-12","1.12.4",72782
"2026-02-12","1.13.0",71801
"2026-02-12","1.13.1",41673
"2026-02-12","1.14.0",22423
"2026-02-12","1.14.1",24628
"2026-02-12","1.15.0",26855
"2026-02-12","1.16.0",72034
"2026-02-12","1.17.0",24573
"2026-02-12","1.18.0",23408
"2026-02-12","1.19.0",46372
"2026-02-12","1.2.0",2498
"2026-02-12","1.2.0rc1",12
"2026-02-12","1.2.1",2801
"2026-02-12","1.20.0",32846
"2026-02-12","1.21.0",29801
"2026-02-12","1.21.1",23769
"2026-02-12","1.21.2",25947
"2026-02-12","1.22.0",61699
"2026-02-12","1.23.0",48580
"2026-02-12","1.23.1",42337
"2026-02-12","1.23.2",69123
"2026-02-12","1.23.3",374898
"2026-02-12","1.24.0",78283
"2026-02-12","1.25.0",234499
"2026-02-12","1.26.0",1645530
"2026-02-12","1.3.0",2931
"2026-02-12","1.3.0rc1",9
"2026-02-12","1.4.0",2464
"2026-02-12","1.4.1",3789
"2026-02-12","1.5.0",5064
"2026-02-12","1.6.0",23443
"2026-02-12","1.7.0",6337
"2026-02-12","1.7.1",6463
"2026-02-12","1.8.0",7694
"2026-02-12","1.8.1",15936
"2026-02-12","1.9.0",7977
"2026-02-12","1.9.1",12029
"2026-02-12","1.9.2",9319
"2026-02-12","1.9.3",9293
"2026-02-12","1.9.4",40168
"2026-02-13","0.9.1",2890
"2026-02-13","1.0.0",2936
"2026-02-13","1.1.0",1798
"2026-02-13","1.1.1",2254
"2026-02-13","1.1.2",2779
"2026-02-13","1.1.3",3690
"2026-02-13","1.10.0",5834
"2026-02-13","1.10.1",12212
"2026-02-13","1.11.0",14025
"2026-02-13","1.12.0",8403
"2026-02-13","1.12.1",8443
"2026-02-13","1.12.2",19427
"2026-02-13","1.12.3",10727
"2026-02-13","1.12.4",71659
"2026-02-13","1.13.0",49478
"2026-02-13","1.13.1",36602
"2026-02-13","1.14.0",21021
"2026-02-13","1.14.1",23522
"2026-02-13","1.15.0",23691
"2026-02-13","1.16.0",63465
"2026-02-13","1.17.0",22403
"2026-02-13","1.18.0",20380
"2026-02-13","1.19.0",43199
"2026-02-13","1.2.0",2165
"2026-02-13","1.2.0rc1",4
"2026-02-13","1.2.1",2608
"2026-02-13","1.20.0",27908
"2026-02-13","1.21.0",28122
"2026-02-13","1.21.1",20763
"2026-02-13","1.21.2",23820
"2026-02-13","1.22.0",72629
"2026-02-13","1.23.0",44318
"2026-02-13","1.23.1",37939
"2026-02-13","1.23.2",79987
"2026-02-13","1.23.3",317530
"2026-02-13","1.24.0",76538
"2026-02-13","1.25.0",202247
"2026-02-13","1.26.0",1593989
"2026-02-13","1.3.0",2589
"2026-02-13","1.3.0rc1",8
"2026-02-13","1.4.0",2200
"2026-02-13","1.4.1",3693
"2026-02-13","1.5.0",5255
"2026-02-13","1.6.0",19183
"2026-02-13","1.7.0",5504
"2026-02-13","1.7.1",5668
"2026-02-13","1.8.0",6427
"2026-02-13","1.8.1",14904
"2026-02-13","1.9.0",7358
"2026-02-13","1.9.1",8645
"2026-02-13","1.9.2",7654
"2026-02-13","1.9.3",8223
"2026-02-13","1.9.4",22811
"2026-02-14","0.9.1",2044
"2026-02-14","1.0.0",1999
"2026-02-14","1.1.0",1374
"2026-02-14","1.1.1",1646
"2026-02-14","1.1.2",2214
"2026-02-14","1.1.3",2293
"2026-02-14","1.10.0",2543
"2026-02-14","1.10.1",5367
"2026-02-14","1.11.0",8338
"2026-02-14","1.12.0",4373
"2026-02-14","1.12.1",4327
"2026-02-14","1.12.2",9209
"2026-02-14","1.12.3",5137
"2026-02-14","1.12.4",35052
"2026-02-14","1.13.0",33915
"2026-02-14","1.13.1",20329
"2026-02-14","1.14.0",9386
"2026-02-14","1.14.1",11425
"2026-02-14","1.15.0",10744
"2026-02-14","1.16.0",34868
"2026-02-14","1.17.0",12141
"2026-02-14","1.18.0",10287
"2026-02-14","1.19.0",18039
"2026-02-14","1.2.0",1802
"2026-02-14","1.2.1",1860
"2026-02-14","1.20.0",13119
"2026-02-14","1.21.0",11146
"2026-02-14","1.21.1",9697
"2026-02-14","1.21.2",11009
"2026-02-14","1.22.0",28729
"2026-02-14","1.23.0",22841
"2026-02-14","1.23.1",15273
"2026-02-14","1.23.2",62738
"2026-02-14","1.23.3",189605
"2026-02-14","1.24.0",36631
"2026-02-14","1.25.0",87501
"2026-02-14","1.26.0",1141360
"2026-02-14","1.3.0",1854
"2026-02-14","1.3.0rc1",3
"2026-02-14","1.4.0",1505
"2026-02-14","1.4.1",3081
"2026-02-14","1.5.0",4679
"2026-02-14","1.6.0",9747
"2026-02-14","1.7.0",2625
"2026-02-14","1.7.1",2562
"2026-02-14","1.8.0",2703
"2026-02-14","1.8.1",9053
"2026-02-14","1.9.0",3111
"2026-02-14","1.9.1",3428
"2026-02-14","1.9.2",4025
"2026-02-14","1.9.3",3631
"2026-02-14","1.9.4",14724
"2026-02-15","0.7.0",1
"2026-02-15","0.8.0",1
"2026-02-15","0.9.1",1371
"2026-02-15","1.0.0",1604
"2026-02-15","1.1.0",1032
"2026-02-15","1.1.1",1218
"2026-02-15","1.1.2",1904
"2026-02-15","1.1.3",1887
"2026-02-15","1.10.0",2259
"2026-02-15","1.10.1",5034
"2026-02-15","1.11.0",7804
"2026-02-15","1.12.0",4317
"2026-02-15","1.12.1",3059
"2026-02-15","1.12.2",8831
"2026-02-15","1.12.3",4571
"2026-02-15","1.12.4",27691
"2026-02-15","1.13.0",59818
"2026-02-15","1.13.1",20590
"2026-02-15","1.14.0",9006
"2026-02-15","1.14.1",11282
"2026-02-15","1.15.0",9441
"2026-02-15","1.16.0",33729
"2026-02-15","1.17.0",10715
"2026-02-15","1.18.0",9653
"2026-02-15","1.19.0",17367
"2026-02-15","1.2.0",1354
"2026-02-15","1.2.0rc1",2
"2026-02-15","1.2.1",1469
"2026-02-15","1.20.0",14784
"2026-02-15","1.21.0",11087
"2026-02-15","1.21.1",10759
"2026-02-15","1.21.2",10576
"2026-02-15","1.22.0",27736
"2026-02-15","1.23.0",19920
"2026-02-15","1.23.1",16657
"2026-02-15","1.23.2",47307
"2026-02-15","1.23.3",193891
"2026-02-15","1.24.0",32131
"2026-02-15","1.25.0",91789
"2026-02-15","1.26.0",1035472
"2026-02-15","1.3.0",1560
"2026-02-15","1.3.0rc1",2
"2026-02-15","1.4.0",1055
"2026-02-15","1.4.1",2416
"2026-02-15","1.5.0",3345
"2026-02-15","1.6.0",13330
"2026-02-15","1.7.0",2238
"2026-02-15","1.7.1",1987
"2026-02-15","1.8.0",2457
"2026-02-15","1.8.1",8314
"2026-02-15","1.9.0",3723
"2026-02-15","1.9.1",3112
"2026-02-15","1.9.2",3298
"2026-02-15","1.9.3",3243
"2026-02-15","1.9.4",22995
"2026-02-16","0.9.1",2478
"2026-02-16","1.0.0",2600
"2026-02-16","1.1.0",1631
"2026-02-16","1.1.1",1894
"2026-02-16","1.1.2",2732
"2026-02-16","1.1.3",3035
"2026-02-16","1.10.0",4883
"2026-02-16","1.10.1",11375
"2026-02-16","1.11.0",12902
"2026-02-16","1.12.0",7533
"2026-02-16","1.12.1",7096
"2026-02-16","1.12.2",18109
"2026-02-16","1.12.3",9240
"2026-02-16","1.12.4",54375
"2026-02-16","1.13.0",53180
"2026-02-16","1.13.1",28154
"2026-02-16","1.14.0",17083
"2026-02-16","1.14.1",21270
"2026-02-16","1.15.0",20534
"2026-02-16","1.16.0",56448
"2026-02-16","1.17.0",18423
"2026-02-16","1.18.0",16763
"2026-02-16","1.19.0",36433
"2026-02-16","1.2.0",1917
"2026-02-16","1.2.0rc1",5
"2026-02-16","1.2.1",2251
"2026-02-16","1.20.0",31366
"2026-02-16","1.21.0",22524
"2026-02-16","1.21.1",17327
"2026-02-16","1.21.2",19211
"2026-02-16","1.22.0",48044
"2026-02-16","1.23.0",38028
"2026-02-16","1.23.1",28983
"2026-02-16","1.23.2",54729
"2026-02-16","1.23.3",351729
"2026-02-16","1.24.0",57268
"2026-02-16","1.25.0",172690
"2026-02-16","1.26.0",1460444
"2026-02-16","1.3.0",2278
"2026-02-16","1.3.0rc1",5
"2026-02-16","1.4.0",1909
"2026-02-16","1.4.1",3219
"2026-02-16","1.5.0",4499
"2026-02-16","1.6.0",14207
"2026-02-16","1.7.0",4403
"2026-02-16","1.7.1",4652
"2026-02-16","1.8.0",5593
"2026-02-16","1.8.1",11803
"2026-02-16","1.9.0",7600
"2026-02-16","1.9.1",7321
"2026-02-16","1.9.2",6148
"2026-02-16","1.9.3",7343
"2026-02-16","1.9.4",30092
"2026-02-17","0.9.1",4071
"2026-02-17","1.0.0",3067
